state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,Year
Madhya Pradesh,Chhindwara,Dhaniram Yaduwanshi,M,47,General,IND,Flute,3089,1,3090,1514783,2019
Madhya Pradesh,Chhindwara,Rameshwar Dhurve,M,38,ST,IND,Air Conditioner,4186,0,4186,1514783,2019
Madhya Pradesh,Chhindwara,Subhash Shukla,M,51,General,IND,Cup & Saucer,6844,0,6844,1514783,2019
Madhya Pradesh,Chhindwara,Hemendra (Bunty) Gohar,M,38,SC,IND,Whistle,11426,0,11426,1514783,2019
Madhya Pradesh,Chhindwara,NOTA,,,,NOTA,,20312,12,20324,1514783,2019
Madhya Pradesh,Hoshangabad,Uday Pratap Singh,M,54,General,BJP,Lotus,876911,1016,877927,1706141,2019
Madhya Pradesh,Hoshangabad,M. P. Choudhary,M,68,SC,BSP,Elephant,15336,28,15364,1706141,2019
Madhya Pradesh,Hoshangabad,Shailendra Diwan Chandarbhan Singh,M,39,General,INC,Hand,324139,106,324245,1706141,2019
Madhya Pradesh,Hoshangabad,Dinesh Katare,M,32,SC,APOI,Coat,7829,4,7833,1706141,2019
Madhya Pradesh,Hoshangabad,Devendra Sharma,M,31,General,SPAKP,Swing,1874,0,1874,1706141,2019
Madhya Pradesh,Hoshangabad,Bhavani Shankar Saini (Monu Saini),M,33,General,PSPL,Flute,1269,2,1271,1706141,2019
Madhya Pradesh,Hoshangabad,Rajesh Kumar Uikey,M,43,ST,GGP,Saw,3412,25,3437,1706141,2019
Madhya Pradesh,Hoshangabad,Arya Ravi Parihar,M,42,General,IND,Key,1803,2,1805,1706141,2019
Madhya Pradesh,Hoshangabad,Diwan Shailendra,M,27,General,IND,Camera,3424,2,3426,1706141,2019
Madhya Pradesh,Hoshangabad,Madan Mohan,M,43,General,IND,Scissors,5436,1,5437,1706141,2019
Madhya Pradesh,Hoshangabad,Shaligram Makodiya,M,60,SC,IND,Almirah,4836,1,4837,1706141,2019
Madhya Pradesh,Hoshangabad,NOTA,,,,NOTA,,18410,3,18413,1706141,2019
Madhya Pradesh,Vidisha,Geetawali Er. P. S. Ahirwar,F,51,SC,BSP,Elephant,14319,90,14409,1741604,2019
Madhya Pradesh,Vidisha,Ramakant Bhargava,M,65,General,BJP,Lotus,850443,2579,853022,1741604,2019
Madhya Pradesh,Vidisha,Shailendra Rameshchandra Patel,M,43,General,INC,Hand,348815,1123,349938,1741604,2019
Madhya Pradesh,Vidisha,Madan Lal Bhadoriya,M,47,SC,PRSP,Slate,4609,3,4612,1741604,2019
Madhya Pradesh,Vidisha,Ramkrishna Surywanshi,M,34,SC,BMUP,Cot,999,1,1000,1741604,2019
Madhya Pradesh,Vidisha,Anil Malviya Patrakar,M,33,SC,IND,Key,792,1,793,1741604,2019
Madhya Pradesh,Vidisha,Md. Talat Khan Talat,M,48,General,IND,Sewing Machine,1086,0,1086,1741604,2019
Madhya Pradesh,Vidisha,Devendra Singh Chouhan,M,41,General,IND,Glass Tumbler,2633,1,2634,1741604,2019
Madhya Pradesh,Vidisha,Naveen Jatav,M,32,SC,IND,Ring,1185,2,1187,1741604,2019
Madhya Pradesh,Vidisha,Mahant Pratap Giri,M,38,General,IND,Air Conditioner,1258,2,1260,1741604,2019
Madhya Pradesh,Vidisha,Vivek Kumar,M,34,General,IND,Saw,2681,3,2684,1741604,2019
Madhya Pradesh,Vidisha,Shailendra Patel,M,40,General,IND,Mike,3897,1,3898,1741604,2019
Madhya Pradesh,Vidisha,Sudhir Kumar,M,52,General,IND,Crane,5101,1,5102,1741604,2019
Madhya Pradesh,Vidisha,NOTA,,,,NOTA,,8591,28,8619,1741604,2019
Madhya Pradesh,Bhopal,Digvijaya Singh,M,71,General,INC,Hand,501279,381,501660,2142861,2019
Madhya Pradesh,Bhopal,Sadhvi Pragya Singh Thakur,F,49,General,BJP,Lotus,865212,1270,866482,2142861,2019
Madhya Pradesh,Bhopal,Madho Singh Ahirwar,M,41,SC,BSP,Elephant,11250,27,11277,2142861,2019
Madhya Pradesh,Bhopal,Abdul Tahir Ansari (Bablu) Advocate Patrkar And Samajsewak,M,45,General,SWBI,Whistle,526,1,527,2142861,2019
Madhya Pradesh,Bhopal,Md. Iqbal Khan,M,35,General,SMARTIP,Diamond,844,0,844,2142861,2019
Madhya Pradesh,Bhopal,Kamlesh Dangi Thakur,M,39,General,HND,Water Tank,685,1,686,2142861,2019
Madhya Pradesh,Bhopal,Gautam Nagdavane,M,51,SC,APOI,Coat,855,1,856,2142861,2019
Madhya Pradesh,Bhopal,Piyush Jain,M,30,General,RTORP,Auto-Rickshaw,483,1,484,2142861,2019
Madhya Pradesh,Bhopal,Prabha Bharti,F,46,General,JLOKP,Apple,469,4,473,2142861,2019
Madhya Pradesh,Bhopal,Ca Pramod Bhojwani,M,47,General,SSRD,Grapes,571,1,572,2142861,2019
Madhya Pradesh,Bhopal,J. C. Barai,M,64,General,SUCI(C),Battery Torch,479,0,479,2142861,2019
Madhya Pradesh,Bhopal,Bal Ram Singh Tomar,M,30,General,BSCP,Flute,495,2,497,2142861,2019
Madhya Pradesh,Bhopal,Bhaurao Vithoba Fulzele,M,59,SC,BHAPRAP,Ludo,538,0,538,2142861,2019
Madhya Pradesh,Bhopal,Raj Kumar Shakya (Kori),M,49,SC,JANADIP,Dolli,882,1,883,2142861,2019
Madhya Pradesh,Bhopal,Rajesh Keer,M,51,General,BMUP,Cot,1439,0,1439,2142861,2019
Madhya Pradesh,Bhopal,Ramsushil Sharma E/X/ C. R. P. F.,M,48,General,SGUP,Computer,2819,0,2819,2142861,2019
Madhya Pradesh,Bhopal,Lata Suryawanshi,F,27,SC,SAVP,Balloon,2687,1,2688,2142861,2019
Madhya Pradesh,Bhopal,Dr. Veena Ghanekar Rtd Ias,F,63,General,SPAKP,Swing,3261,3,3264,2142861,2019
Madhya Pradesh,Bhopal,Shrimati Hemlata Pathak,F,25,General,SDP(MP),Punching Machine,416,2,418,2142861,2019
Madhya Pradesh,Bhopal,Md. Ateek,M,55,General,IND,Cake,330,1,331,2142861,2019
Madhya Pradesh,Bhopal,Alok Kumar,M,50,General,IND,Letter Box,215,0,215,2142861,2019
Madhya Pradesh,Bhopal,Kamlesh Namdev,M,34,General,IND,Sewing Machine,286,0,286,2142861,2019
Madhya Pradesh,Bhopal,Devendra Prakash Mishra,M,48,General,IND,Chappals,854,0,854,2142861,2019
Madhya Pradesh,Bhopal,Praveen Singh Thakur (Praveena Thakur),F,26,ST,IND,Pineapple,456,0,456,2142861,2019
Madhya Pradesh,Bhopal,Priyanka Khare,F,26,General,IND,T.V. Remote,276,2,278,2142861,2019
Madhya Pradesh,Bhopal,Mahendra Katiyar,M,49,General,IND,Ganna Kisan,265,0,265,2142861,2019
Madhya Pradesh,Bhopal,Mahendra Kumar,M,59,General,IND,Bead Necklace,365,0,365,2142861,2019
Madhya Pradesh,Bhopal,Mukesh Kumar Gupta,M,43,General,IND,Helmet,485,0,485,2142861,2019
Madhya Pradesh,Bhopal,Deshmukh Riyazuddin Ghayasuddin,M,60,General,IND,Lady Finger,1251,0,1251,2142861,2019
Madhya Pradesh,Bhopal,Sunil Kumar Dodeja,M,38,General,IND,Gas Cylinder,850,2,852,2142861,2019
Madhya Pradesh,Bhopal,NOTA,,,,NOTA,,5413,17,5430,2142861,2019
Madhya Pradesh,Rajgarh,Mona Sustani,F,50,General,INC,Hand,392160,645,392805,1694329,2019
Madhya Pradesh,Rajgarh,Rodmal Nagar,M,58,General,BJP,Lotus,822225,1599,823824,1694329,2019
Madhya Pradesh,Rajgarh,Th. Jagdish Singh Parmar,M,59,General,SAMSP,Electric Pole,9393,3,9396,1694329,2019
Madhya Pradesh,Rajgarh,Parvat Singh,M,26,SC,APOI,Coat,4080,6,4086,1694329,2019
Madhya Pradesh,Rajgarh,Mukesh Dangi,M,29,General,SHS,Bow & Arrow,1978,0,1978,1694329,2019
Madhya Pradesh,Rajgarh,Susheel Prasad,M,60,General,BTARP,Crane,1248,0,1248,1694329,2019
Madhya Pradesh,Rajgarh,Sanjay Gupta Mahajan,M,46,General,SPAKP,Swing,1407,1,1408,1694329,2019
Madhya Pradesh,Rajgarh,Imamddin Khan,M,64,General,IND,Diamond,3706,1,3707,1694329,2019
Madhya Pradesh,Rajgarh,Pandit Divyendra Dubey Advocate,M,34,General,IND,Pen Nib with Seven Rays,4153,2,4155,1694329,2019
Madhya Pradesh,Rajgarh,Mohsin Bhanej,M,30,General,IND,Green Chilli,2577,0,2577,1694329,2019
Madhya Pradesh,Rajgarh,Santosh Rav,M,39,General,IND,Key,4768,2,4770,1694329,2019
Madhya Pradesh,Rajgarh,NOTA,,,,NOTA,,10365,10,10375,1694329,2019
Madhya Pradesh,Dewas,Prahlad Singh Tipanya,M,65,SC,INC,Hand,489757,423,490180,1760503,2019
Madhya Pradesh,Dewas,Badrilal Akela,M,43,SC,BSP,Elephant,18307,31,18338,1760503,2019
Madhya Pradesh,Dewas,Mahendra Singh Solanky,M,35,SC,BJP,Lotus,860708,1721,862429,1760503,2019
Madhya Pradesh,Dewas,Pravin Shantaram Gangurde,M,47,SC,BHAPRAP,Ludo,9806,12,9818,1760503,2019
Madhya Pradesh,Dewas,Nitin Verma,M,37,SC,IND,Plastering Trowel,4636,3,4639,1760503,2019
Madhya Pradesh,Dewas,Mahendra Sing,M,30,SC,IND,Pen Nib with Seven Rays,4505,3,4508,1760503,2019
Madhya Pradesh,Dewas,NOTA,,,,NOTA,,9025,9,9034,1760503,2019
Madhya Pradesh,Ujjain,Anil Firojiya,M,47,SC,BJP,Lotus,790207,1456,791663,1661229,2019
Madhya Pradesh,Ujjain,Babulal Malviya,M,56,SC,INC,Hand,425509,517,426026,1661229,2019
Madhya Pradesh,Ujjain,Satish Parmar,M,45,SC,BSP,Elephant,10652,46,10698,1661229,2019
Madhya Pradesh,Ujjain,Mahesh Marmat,M,38,SC,SHS,Bow & Arrow,1527,6,1533,1661229,2019
Madhya Pradesh,Ujjain,Ramchandra Parmar,M,61,SC,BMUP,Cot,937,3,940,1661229,2019
Madhya Pradesh,Ujjain,Ambaram Parmar Chandravanshi,M,72,SC,IND,Coconut Farm,4873,4,4877,1661229,2019
Madhya Pradesh,Ujjain,Tilakraj Ahirwar,M,43,SC,IND,Tractor Chalata Kisan,1437,1,1438,1661229,2019
Madhya Pradesh,Ujjain,Banesingh Parmar,M,39,SC,IND,Almirah,1798,1,1799,1661229,2019
Madhya Pradesh,Ujjain,Dr. Sagar Solanki,M,38,SC,IND,Envelope,3337,3,3340,1661229,2019
Madhya Pradesh,Ujjain,NOTA,,,,NOTA,,10188,9,10197,1661229,2019
Madhya Pradesh,Mandsaur,Prabhulal Meghwal,M,54,SC,BSP,Elephant,9664,39,9703,1760875,2019
Madhya Pradesh,Mandsaur,Meenakshi Natarajan,F,45,General,INC,Hand,470528,524,471052,1760875,2019
Madhya Pradesh,Mandsaur,Sudheer Gupta,M,59,General,BJP,Lotus,845944,1842,847786,1760875,2019
Madhya Pradesh,Mandsaur,Ismail Mev,M,53,General,BAHUMP,Whistle,7760,0,7760,1760875,2019
Madhya Pradesh,Mandsaur,Advocate Bapu Singh Gujar,M,40,General,HND,Water Tank,1308,1,1309,1760875,2019
Madhya Pradesh,Mandsaur,Meenakshi Chouhan,F,44,General,NATWOMP,Gas Stove,1747,1,1748,1760875,2019
Madhya Pradesh,Mandsaur,Shivlal Gurjar,M,38,General,SHS,Bow & Arrow,1432,1,1433,1760875,2019
Madhya Pradesh,Mandsaur,Nandlal Meena,M,43,General,IND,Diamond,3125,2,3127,1760875,2019
Madhya Pradesh,Mandsaur,Prahlad Singh S. Rajput,M,47,General,IND,Computer,1612,1,1613,1760875,2019
Madhya Pradesh,Mandsaur,Fulchand Patidar,M,38,General,IND,Key,1490,1,1491,1760875,2019
Madhya Pradesh,Mandsaur,Ranglal Dhanger,M,37,General,IND,Bat,2682,3,2685,1760875,2019
Madhya Pradesh,Mandsaur,Vijay Rann,M,54,General,IND,Window,6632,1,6633,1760875,2019
Madhya Pradesh,Mandsaur,Saeed Ahmed Shabrarti Ahmed,M,65,General,IND,Almirah,4896,0,4896,1760875,2019
Madhya Pradesh,Mandsaur,NOTA,,,,NOTA,,9416,15,9431,1760875,2019
Madhya Pradesh,Ratlam,Kantilal Bhuria,M,68,ST,INC,Hand,604409,1058,605467,1851112,2019
Madhya Pradesh,Ratlam,Guman Singh Damor,M,62,ST,BJP,Lotus,694243,1860,696103,1851112,2019
Madhya Pradesh,Ratlam,Madhu Singh Patel (Chouhan),M,39,ST,BSP,Elephant,13730,23,13753,1851112,2019
Madhya Pradesh,Ratlam,Advocate-Katara Rukhaman Singh,M,34,ST,BMUP,Cot,3846,4,3850,1851112,2019
Madhya Pradesh,Ratlam,Kamleshwar Bhil,M,28,ST,BTP,Auto-Rickshaw,14704,80,14784,1851112,2019
Madhya Pradesh,Ratlam,Suraj Bhabhar,M,26,ST,AINHCP,Telephone,5583,1,5584,1851112,2019
Madhya Pradesh,Ratlam,Surajsingh Kaliya,M,86,ST,JD(U),Air Conditioner,6315,5,6320,1851112,2019
Madhya Pradesh,Ratlam,108 Nilesh Damor,M,25,ST,IND,Key,6378,0,6378,1851112,2019
Madhya Pradesh,Ratlam,Rangla Kalesh,M,28,ST,IND,Well,12837,2,12839,1851112,2019
Madhya Pradesh,Ratlam,NOTA,,,,NOTA,,35410,21,35431,1851112,2019
Madhya Pradesh,Dhar,Girwal Dinesh,M,38,ST,INC,Hand,565687,431,566118,1786151,2019
Madhya Pradesh,Dhar,Gulsingh Ramsingh Kawache,M,61,ST,BSP,Elephant,13805,22,13827,1786151,2019
Madhya Pradesh,Dhar,Chattarsingh Darbar,M,65,ST,BJP,Lotus,721025,1122,722147,1786151,2019
Madhya Pradesh,Dhar,Kailash Vasuniya,M,41,ST,BMUP,Cot,9157,2,9159,1786151,2019
Madhya Pradesh,Dhar,Manish Devid,M,31,ST,BTARP,Crane,3382,2,3384,1786151,2019
Madhya Pradesh,Dhar,Ramcharan Maliwad,M,41,ST,JAC,Ganna Kisan,5946,1,5947,1786151,2019
Madhya Pradesh,Dhar,Dashrath Bhuwan (Dotriya),M,62,ST,IND,Air Conditioner,5620,1,5621,1786151,2019
Madhya Pradesh,Dhar,NOTA,,,,NOTA,,17923,6,17929,1786151,2019
Madhya Pradesh,Indore,Er. Deepchand Ahirwal,M,53,SC,BSP,Elephant,8622,44,8666,2350580,2019
Madhya Pradesh,Indore,Pankaj Sanghvi,M,58,General,INC,Hand,520268,547,520815,2350580,2019
Madhya Pradesh,Indore,Shankar Lalwani,M,57,General,BJP,Lotus,1066824,1745,1068569,2350580,2019
Madhya Pradesh,Indore,Iftikhar Ahmed Khan,M,32,General,MNDP,Crane,4453,2,4455,2350580,2019
Madhya Pradesh,Indore,Kamlesh Vaishnav,M,37,General,HND,Water Tank,698,1,699,2350580,2019
Madhya Pradesh,Indore,Dheeraj Dubey Patrakar,M,50,General,SPAKP,Swing,612,2,614,2350580,2019
Madhya Pradesh,Indore,Bhavana Kishore Sangeliya,F,34,SC,JAC,Ganna Kisan,459,0,459,2350580,2019
Madhya Pradesh,Indore,Rajendra Agarwal 'Raju',M,61,General,SP(I),Auto-Rickshaw,527,1,528,2350580,2019
Madhya Pradesh,Indore,Sri Imran Baksh,M,34,General,IND,Cake,422,1,423,2350580,2019
Madhya Pradesh,Indore,Parmanand Tolani,M,59,General,IND,Pen Nib with Seven Rays,1233,0,1233,2350580,2019
Madhya Pradesh,Indore,Prakash Verma,M,43,SC,IND,Chimney,495,3,498,2350580,2019
Madhya Pradesh,Indore,Ajmera S. Praveen Kumar,M,59,ST,IND,Tractor Chalata Kisan,693,0,693,2350580,2019
Madhya Pradesh,Indore,Mahendra Tikliya,M,31,SC,IND,Gas Cylinder,838,0,838,2350580,2019
Madhya Pradesh,Indore,Haji Mustak Ansari,M,65,General,IND,Bat,2019,0,2019,2350580,2019
Madhya Pradesh,Indore,Ranjeet Gohar,M,40,SC,IND,Capsicum,2405,0,2405,2350580,2019
Madhya Pradesh,Indore,Ramesh Patil,M,49,General,IND,Cup & Saucer,3184,0,3184,2350580,2019
Madhya Pradesh,Indore,Rajkaran Yadav (Teemai),M,46,General,IND,Computer,1374,0,1374,2350580,2019
Madhya Pradesh,Indore,Shailendra Sharma,M,40,General,IND,Diamond,3364,0,3364,2350580,2019
Madhya Pradesh,Indore,Shri Surendra,M,39,SC,IND,Bottle,2596,0,2596,2350580,2019
Madhya Pradesh,Indore,Dr. Sandeep Vasantrao Kadwe,M,50,General,IND,Whistle,629,2,631,2350580,2019
Madhya Pradesh,Indore,NOTA,,,,NOTA,,5021,24,5045,2350580,2019
Madhya Pradesh,Khargone,Amit Kumar Balke,M,33,ST,BSP,Elephant,18554,19,18573,1834385,2019
Madhya Pradesh,Khargone,Gajendra Umrao Singh Patel,M,43,ST,BJP,Lotus,772221,1329,773550,1834385,2019
Madhya Pradesh,Khargone,Dr. Govind Subhan Mujalda,M,55,ST,INC,Hand,570106,934,571040,1834385,2019
Madhya Pradesh,Khargone,Com.Rade Jyoti Sukhlal Gore,F,39,ST,CPI,Ears Of Corn and Sickle,20669,4,20673,1834385,2019
Madhya Pradesh,Khargone,Jani Karan,M,41,ST,IND,Flute,5329,1,5330,1834385,2019
Madhya Pradesh,Khargone,Shantilal S/O. Aasharam Sahite,M,42,ST,IND,Frock,10262,3,10265,1834385,2019
Madhya Pradesh,Khargone,Sevanti Dinesh Bhabar,F,41,ST,IND,Key,9749,4,9753,1834385,2019
Madhya Pradesh,Khargone,NOTA,,,,NOTA,,18408,15,18423,1834385,2019
Madhya Pradesh,Khandwa,Arun Subhash Chandra Yadav,M,45,General,INC,Hand,564761,805,565566,1909055,2019
Madhya Pradesh,Khandwa,Dayaram Korku (Thakur Dada),M,60,ST,BSP,Elephant,14852,36,14888,1909055,2019
Madhya Pradesh,Khandwa,Nandkumar Singh Chouhan (Nandu Bhaiya),M,66,General,BJP,Lotus,837969,940,838909,1909055,2019
Madhya Pradesh,Khandwa,Aakash Birla,M,25,General,MPJVP,Pressure Cooker,7756,3,7759,1909055,2019
Madhya Pradesh,Khandwa,Kishor Yadav,M,45,General,HND,Water Tank,1721,0,1721,1909055,2019
Madhya Pradesh,Khandwa,Darasingh Patel Khatvashe,M,44,ST,ABGP,Saw,1269,1,1270,1909055,2019
Madhya Pradesh,Khandwa,Reena Damle,F,25,SC,PPID,Basket Containing Fruits,3293,0,3293,1909055,2019
Madhya Pradesh,Khandwa,Rukum Shah,M,44,General,AIUC,Pen Nib with Seven Rays,4024,0,4024,1909055,2019
Madhya Pradesh,Khandwa,Narayan Chandel,M,58,General,IND,Bottle,2886,0,2886,1909055,2019
Madhya Pradesh,Khandwa,Baba Abdul Hameed,M,74,General,IND,Tractor Chalata Kisan,7221,0,7221,1909055,2019
Madhya Pradesh,Khandwa,Bhagwansingh Pyarsingh,M,42,General,IND,Key,4596,0,4596,1909055,2019
Madhya Pradesh,Khandwa,NOTA,,,,NOTA,,15993,12,16005,1909055,2019
Madhya Pradesh,Betul,Ashok Bhalavi,M,44,ST,BSP,Elephant,23545,28,23573,1737437,2019
Madhya Pradesh,Betul,Durga Das (D. D) Uikey,M,55,ST,BJP,Lotus,810237,1011,811248,1737437,2019
Madhya Pradesh,Betul,Ramu Tekam (Advocate),M,31,ST,INC,Hand,450802,205,451007,1737437,2019
Madhya Pradesh,Betul,Pushpa Marskole,F,57,ST,BMUP,Cot,10337,5,10342,1737437,2019
Madhya Pradesh,Betul,Pushpa Dr. Shailendra Pendam,F,42,ST,ABGP,Battery Torch,3761,7,3768,1737437,2019
Madhya Pradesh,Betul,Bisram Uikey,M,44,ST,GGP,Saw,4949,8,4957,1737437,2019
Madhya Pradesh,Betul,Nimish Sariyam,M,33,ST,IND,Diamond,9803,1,9804,1737437,2019
Madhya Pradesh,Betul,Bhagcharan Warkade,M,39,ST,IND,Black Board,9428,3,9431,1737437,2019
Madhya Pradesh,Betul,Sunil Kawde,M,37,ST,IND,Auto-Rickshaw,10937,3,10940,1737437,2019
Madhya Pradesh,Betul,NOTA,,,,NOTA,,22781,6,22787,1737437,2019
Maharashtra,Nandurbar,Adv. K. C. Padavi,M,61,ST,INC,Hand,541930,1577,543507,1871099,2019
Maharashtra,Nandurbar,Rekha Suresh Desai,F,29,ST,BSP,Elephant,11452,14,11466,1871099,2019
Maharashtra,Nandurbar,Dr. Heena Vijaykumar Gavit,F,31,ST,BJP,Lotus,637226,1910,639136,1871099,2019
Maharashtra,Nandurbar,Anturlikar Sushil Suresh,M,33,ST,VBA,Cup & Saucer,25594,108,25702,1871099,2019
Maharashtra,Nandurbar,Krishna Thoga Gavit,M,57,ST,BTP,Auto-Rickshaw,4433,5,4438,1871099,2019
Maharashtra,Nandurbar,Sandip Abhimanyu Valvi,M,42,ST,BMUP,Key,2193,3,2196,1871099,2019
Maharashtra,Nandurbar,Ajay Karamsing Gavit,M,25,ST,IND,Pot,4492,5,4497,1871099,2019
Maharashtra,Nandurbar,Arjunsing Diwansing Vasave,M,54,ST,IND,Whistle,2935,1,2936,1871099,2019
Maharashtra,Nandurbar,Ashok Daulatsing Padvi,M,42,ST,IND,Tractor Chalata Kisan,4929,1,4930,1871099,2019
Maharashtra,Nandurbar,Koli Ananda Sukalal,M,52,ST,IND,Gas Cylinder,7183,2,7185,1871099,2019
Maharashtra,Nandurbar,Dr. Natawadkar Suhas Jayant,M,58,ST,IND,Bat,13722,98,13820,1871099,2019
Maharashtra,Nandurbar,NOTA,,,,NOTA,,21902,23,21925,1871099,2019
Maharashtra,Dhule,Aparanti Sanjay Yashwant,M,59,General,BSP,Elephant,4609,36,4645,1908173,2019
Maharashtra,Dhule,Kunalbaba Rohidas Patil,M,45,General,INC,Hand,382636,1654,384290,1908173,2019
Maharashtra,Dhule,Bhamre Subhash Ramrao,M,66,General,BJP,Lotus,610268,3265,613533,1908173,2019
Maharashtra,Dhule,Anil Anna,M,70,General,LKSGM,Balloon,8373,45,8418,1908173,2019
Maharashtra,Dhule,Anil Ramdas Jadhaav,M,25,SC,BALP,Plate Containing Food,1271,0,1271,1908173,2019
Maharashtra,Dhule,Ansari Mohammed Ismail Mohammed Ibrahim,M,57,General,BMSM,Gas Cylinder,619,1,620,1908173,2019
Maharashtra,Dhule,Taher Sattar Khatik,M,49,General,RASMARP,Bat,394,0,394,1908173,2019
Maharashtra,Dhule,Dilip Bhaidas Patil,M,48,General,BMUP,Cot,754,7,761,1908173,2019
Maharashtra,Dhule,Nabi Ahmad Ahmad Dulla,M,46,General,VBA,Cup & Saucer,39336,113,39449,1908173,2019
Maharashtra,Dhule,Nandkumar Jagannath Chavhan,M,48,General,RJNPTY,Sewing Machine,697,2,699,1908173,2019
Maharashtra,Dhule,Pandharinath Chaitram More,M,36,ST,BTP,Auto-Rickshaw,3277,6,3283,1908173,2019
Maharashtra,Dhule,Pinjari Jainuddin Husain,M,37,General,BAHUMP,Whistle,788,1,789,1908173,2019
Maharashtra,Dhule,Mevati Hina Yusufbhai,F,44,General,BKNP,Walking Stick,892,3,895,1908173,2019
Maharashtra,Dhule,Sitaram Baga Wagh,M,47,General,BARESP,Air Conditioner,2033,2,2035,1908173,2019
Maharashtra,Dhule,Irfan Md. Isahak,M,49,General,IND,Coconut Farm,1883,0,1883,1908173,2019
Maharashtra,Dhule,Iqbal Ahmed Mohammed Rafeeque,M,41,General,IND,Helicopter,3442,2,3444,1908173,2019
Maharashtra,Dhule,Qasmi Kamal Hashim Mohammed Azmi,M,50,General,IND,Key,1191,0,1191,1908173,2019
Maharashtra,Dhule,Chordiya Dhiraj Prakashchand,M,39,General,IND,Rubber Stamp,1725,0,1725,1908173,2019
Maharashtra,Dhule,Tadvi Ayyub Khan Razzaque Khan,M,47,General,IND,Baby Walker,1911,1,1912,1908173,2019
Maharashtra,Dhule,Dinesh Punamchand Koli,M,29,General,IND,Diamond,3690,7,3697,1908173,2019
Maharashtra,Dhule,Deepak Khandu Amrutkar,M,44,General,IND,Ring,593,0,593,1908173,2019
Maharashtra,Dhule,Nasim Rauf Baba Khan,F,42,General,IND,Tractor Chalata Kisan,410,0,410,1908173,2019
Maharashtra,Dhule,Nitin Baburao Khare,M,33,SC,IND,Truck,506,1,507,1908173,2019
Maharashtra,Dhule,Pinjari Salim Kasam,M,56,General,IND,Cauliflower,1784,2,1786,1908173,2019
Maharashtra,Dhule,Bhamare Subash Shankar,M,48,General,IND,Lady Finger,1936,7,1943,1908173,2019
Maharashtra,Dhule,Meraj Bi Husain Khan,F,49,General,IND,Almirah,533,0,533,1908173,2019
Maharashtra,Dhule,Mohammed Rizwan Mohammed Akbar,M,44,General,IND,Battery Torch,821,0,821,1908173,2019
Maharashtra,Dhule,Dnyaneshwar Baliram Dhekale Alias Bapu,M,42,General,IND,Television,1034,2,1036,1908173,2019
Maharashtra,Dhule,NOTA,,,,NOTA,,2450,25,2475,1908173,2019
Maharashtra,Jalgaon,Unmesh Bhaiyyasaheb Patil,M,40,General,BJP,Lotus,709510,4364,713874,1931400,2019
Maharashtra,Jalgaon,Gulabrao Baburao Deokar,M,63,General,NCP,Clock,299240,3017,302257,1931400,2019
Maharashtra,Jalgaon,Rahul Narayan Bansode,M,46,SC,BSP,Elephant,3403,25,3428,1931400,2019
Maharashtra,Jalgaon,Ishwar Dayaram More (Maj.I Sainik),M,54,General,BMUP,Cot,1238,24,1262,1931400,2019
Maharashtra,Jalgaon,Anjali Ratnakar Baviskar,F,50,General,VBA,Cup & Saucer,37164,202,37366,1931400,2019
Maharashtra,Jalgaon,Sant Shri Baba Mahahansaji Maharaj Patil,M,43,General,HND,Water Tank,1288,7,1295,1931400,2019
Maharashtra,Jalgaon,Mohan Shankar Birhade,M,53,SC,RSP(S),Battery Torch,664,6,670,1931400,2019
Maharashtra,Jalgaon,Sharad Gorakh Bhamre (Sutar),M,32,General,RJSPS,Coconut Farm,814,3,817,1931400,2019
Maharashtra,Jalgaon,Anant Prabhakar Mahajan,M,36,General,IND,Cauliflower,6557,5,6562,1931400,2019
Maharashtra,Jalgaon,Onkaraba Chensing Jadhav,M,56,General,IND,Whistle,3137,7,3144,1931400,2019
Maharashtra,Jalgaon,Mukesh Rajesh Kuril,M,38,SC,IND,Computer,1381,2,1383,1931400,2019
Maharashtra,Jalgaon,Lalit (Bunty) Gaurishankar Sharma,M,34,General,IND,Ganna Kisan,1108,0,1108,1931400,2019
Maharashtra,Jalgaon,Subhash Shivlal Khairnar,M,64,SC,IND,Key,1628,1,1629,1931400,2019
Maharashtra,Jalgaon,Sancheti Rupesh Parasmal,M,40,General,IND,Almirah,3149,1,3150,1931400,2019
Maharashtra,Jalgaon,NOTA,,,,NOTA,,10295,37,10332,1931400,2019
Maharashtra,Raver,Dr. Ulhas Vasudeo Patil,M,59,General,INC,Hand,318740,764,319504,1775051,2019
Maharashtra,Raver,Khadse Raksha Nikhil,F,31,General,BJP,Lotus,652212,3174,655386,1775051,2019
